corrida,tiempo,algoritmo,densidad,resultado,p
6,2.3585,EG,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
7,1.6147,EG,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
8,1.1747,EG,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
9,3.0233,EG,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
0,1.5701,EG,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
1,1.582,EG,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
2,1.5605,EG,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
3,2.1124,EG,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
4,1.879,EG,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
5,1.6549,EG,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
6,1.8277,EG,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
7,1.6127,EG,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
8,1.5509,EG,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
9,1.6032,EG,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
0,2.0205,EG,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
1,3.2623,EG,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
2,1.9073,EG,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
3,2.3231,EG,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
4,2.3325,EG,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
5,1.8507,EG,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
6,1.8494,EG,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
7,1.892,EG,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
8,7.3248,EG,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
9,2.4677,EG,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
0,0.2388,EG,8,"[0.5, 0.384615, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231]",0.5
1,0.1613,EG,8,"[0.5, 0.384615, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231]",0.5
2,0.2302,EG,8,"[0.5, 0.384615, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231]",0.5
3,0.2397,EG,8,"[0.5, 0.384615, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231]",0.5
4,0.2564,EG,8,"[0.5, 0.384615, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231]",0.5
5,0.2375,EG,8,"[0.5, 0.384615, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231]",0.5
6,0.1527,EG,8,"[0.5, 0.384615, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231]",0.5
7,0.9097,EG,8,"[0.5, 0.384615, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231]",0.5
8,0.1674,EG,8,"[0.5, 0.384615, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231]",0.5
9,0.1523,EG,8,"[0.5, 0.384615, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231, 0.0769231]",0.5
