corrida,tiempo,algoritmo,densidad,resultado,p
5,4.0089,JA,78,"[0.5, 0.289855, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638]",0.5
6,2.3329,JA,78,"[0.5, 0.289855, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638]",0.5
7,2.9835,JA,78,"[0.5, 0.289855, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638]",0.5
8,3.7907,JA,78,"[0.5, 0.289855, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638]",0.5
9,3.4322,JA,78,"[0.5, 0.289855, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638, 0.00724638]",0.5
0,3.3115,JA,8,"[0.5, 0.0485437, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
1,3.5725,JA,8,"[0.5, 0.0485437, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
2,3.4453,JA,8,"[0.5, 0.0485437, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
3,3.3506,JA,8,"[0.5, 0.0485437, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
4,2.2548,JA,8,"[0.5, 0.0485437, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
5,2.1876,JA,8,"[0.5, 0.0485437, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
6,4.5721,JA,8,"[0.5, 0.0485437, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
7,2.3992,JA,8,"[0.5, 0.0485437, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
8,3.8214,JA,8,"[0.5, 0.0485437, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
9,3.2276,JA,8,"[0.5, 0.0485437, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
0,2.4748,JA,88,"[0.5, 0.314685, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301]",0.5
1,3.637,JA,88,"[0.5, 0.314685, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301]",0.5
2,2.3998,JA,88,"[0.5, 0.314685, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301]",0.5
3,3.1687,JA,88,"[0.5, 0.314685, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301, 0.00699301]",0.5
