corrida,tiempo,algoritmo,densidad,resultado,p
4,4.5664,EG,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
5,3.8996,EG,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
6,4.0575,EG,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
7,2.9173,EG,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
8,3.1888,EG,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
9,2.9222,EG,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
0,3.63,EG,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
1,4.4751,EG,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
2,3.7204,EG,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
3,4.4829,EG,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
4,3.3382,EG,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
5,2.8813,EG,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
6,2.8399,EG,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
7,3.2681,EG,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
8,4.3333,EG,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
9,4.4737,EG,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
0,4.6372,EG,48,"[0.5, 0.203252, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008]",0.5
1,3.3977,EG,48,"[0.5, 0.203252, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008]",0.5
2,3.5691,EG,48,"[0.5, 0.203252, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008, 0.00813008]",0.5
