corrida,tiempo,algoritmo,densidad,resultado,p
9,0.5563,JA,48,"[0.5, 0.342466, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986, 0.0136986]",0.5
0,0.903,JA,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
1,0.7967,JA,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
2,0.795,JA,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
3,1.1101,JA,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
4,1.2478,JA,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
5,1.7036,JA,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
6,0.84,JA,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
7,1.0639,JA,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
8,1.0902,JA,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
9,1.0771,JA,58,"[0.5, 0.340909, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636, 0.0113636]",0.5
0,1.1219,JA,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
1,1.09,JA,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
2,1.226,JA,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
3,1.5405,JA,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
4,1.1312,JA,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
5,1.2058,JA,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
6,1.736,JA,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
7,1.1268,JA,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
8,4.1492,JA,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
9,1.5129,JA,68,"[0.5, 0.339806, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874, 0.00970874]",0.5
0,1.4264,JA,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
1,1.441,JA,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
2,1.4068,JA,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
3,1.6443,JA,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
4,1.539,JA,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
5,1.6113,JA,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
6,1.4131,JA,78,"[0.5, 0.338983, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
