corrida,tiempo,algoritmo,densidad,resultado,p
0,1.6667,GS,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
1,2.8325,GS,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
2,2.1458,GS,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
3,1.5269,GS,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
4,1.8272,GS,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
5,1.5021,GS,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
6,1.5547,GS,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
7,1.0562,GS,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
8,1.0606,GS,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
9,1.7246,GS,28,"[0.5, 0.132743, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956, 0.00884956]",0.5
0,2.1225,GS,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
1,2.1375,GS,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
2,1.8003,GS,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
3,1.5817,GS,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
4,1.6803,GS,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
5,1.5345,GS,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
6,1.4084,GS,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
7,1.6935,GS,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
8,2.5902,GS,38,"[0.5, 0.169492, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458, 0.00847458]",0.5
